symbol,actual1_T
DDL,3.19
DDOG,115.71
DE,567.62
DECK,112.235
DELL,122.03
DG,149.245
DHI,158.2
DHR,219.49
DIS,107.04
DLR,166.84
DLTR,121.83
DOC,16.8
DOV,219.93
DOW,32.42
DOX,73.06
DPZ,401.73
DRI,212.215
DTE,135.77
DUK,122.27
DUOL,116.9
DVA,142.07
DVN,43.38
DXCM,70.82
EA,196.84
EBAY,85.84
ECL,288.07
ED,108.42
EEFT,70.98
EFX,181.1
EG,333.17
EIX,63.455
EL,119.68
ELV,340.54
EMN,78.49
EMR,157.455
ENOV,22.83
ENPH,51.67
EOG,114.7
EPAM,184.67
EQIX,802.13
EQR,63.07
EQT,55.405
ERIE,286.38
ESS,252.57
ETN,364.91
ETR,96.83
EVH,3.06
EVRG,77.23
EW,79.76
EXE,109.19
EXR,141.68
F,13.83
FANG,168.99
FAST,48.28
FCX,61.875
FDS,225.34
FDX,362.46
FE,46.38
FICO,1387.02
FINV,5.02
FIS,51.56
FITB,54.09
FLOC,22.12
FOXA,67.73
FRT,103.59
FSLR,238.06
FTNT,81.12
FTV,60.09
GD,353.34
GDDY,95.72
GDEV,15.1
GDYN,7.265
GE,308.34
GEHC,82.63
GEN,22.93
GEV,746.76
GILD,146.23
GIS,48.51
GL,144.9
GLW,109.71
GM,86.29
GNRC,177.135
GOOGL,333.04
GPC,147.97
GPCR,81.26
GRMN,205.06
GRND,10.305
GS,913.07
GWW,1194.61
HAL,34.34
HBAN,19.02
HBM,25.56
HCA,493.515
HD,387.175
HLF,16.91
HLT,308.79
HON,235.35
HPE,23.245
HQY,81.34
HRL,25.305
HRTG,26.55
HSIC,75.26
HSY,205.83
HTO,52.91
HUM,192.08
HWM,208.62
IBM,289.04
IDYA,33.28
IFF,74.29
IIIV,20.72
IMCR,31.5
IMVT,25.15
IMXI,15.51
INCY,102.6
INSW,58.97
INTC,48.6
INTU,445.64
INVH,26.465
IP,44.7
IQV,202.285
IRM,90.11
ISRG,478.49
IT,157.83
ITGR,85.54
ITW,288.93
IVZ,26.82
JANX,13.33
JBHT,228.22
JBL,236.045
JCI,129.47
JKHY,173.78
JPM,317.23
KELYA,10.79
KEY,22.645
KEYS,221.58
KHC,24.48
KIM,21.515
KINS,16.59
KKR,104.79
KMB,103.21
KNF,76.76
KO,77.33
KOP,31.13
KR,66.8
KRO,6.17
KVUE,17.995
KVYO,20.735
LDOS,188.455
LEN,115.265
LFST,6.93
LII,534.8
LIN,473.33
LKQ,34.37
LLY,1107.94
LNT,66.75
LNTH,65.93
LOW,275.84
LRCX,209.78
LULU,178.0
LUV,52.6
LVO,4.43
LVS,57.495
LW,47.77
LYB,57.13
LYV,142.41
MA,554.53
MAA,134.94
MANH,138.52
MAR,324.56
MAS,71.41
MATV,13.765
MAX,8.98
MCD,323.43
MCHP,78.23
MCK,821.41
MCO,461.16
MD,20.86
MDB,337.6
MDLZ,59.4
MDT,101.89
MDXG,5.11
META,668.99
MGM,36.94
MHK,130.43
MKC,66.56
MKTX,162.37
MLM,671.63
MMM,163.73
MNKD,5.78
MNST,81.44
MNTN,8.19
MO,65.16
MOH,178.03
MOS,28.815
MPAA,13.14
MPC,195.99
MPWR,1136.83
MRK,118.32
MRNA,42.77
MRVL,73.73
MS,180.08
MSCI,570.94
MSFT,414.19
MSI,416.33
MTB,232.26
MTCH,30.61
MTDR,46.965
MU,379.4
NAVN,11.06
NCLH,22.29
NDAQ,88.49
NDSN,285.95
NEE,89.97
NEM,116.85
NESR,20.45
NFLX,80.16
NI,44.01
NKE,64.22
NMAX,6.68
NOC,689.75
NOW,111.07
NRDS,10.92
NRG,143.99
NSC,306.84
NTAP,100.53
NTRS,150.8
NUE,189.95
NVDA,174.19
NVR,8025.84
NWS,28.09
NWSA,24.69
NX,20.1
NXPI,226.86
O,62.46
OKE,80.34
OMC,69.14
ORCL,146.67
ORLY,96.74
OTIS,90.37
OXY,46.69
PACS,35.85
PANW,166.72
PAR,23.57
PAYC,129.84
PAYX,98.48
PBH,67.03
PCAR,128.78
PCG,16.23
PEG,80.14
PEP,166.18
PFE,26.78
PFG,96.4
PFGC,89.86
PG,156.87
PGR,205.54
PH,967.99
PHM,134.57
PHR,12.83
PKG,232.45
PLD,134.84
PLNT,92.18
PLTR,139.54
PM,180.39
PMTS,13.13
PNC,237.25
PNR,97.28
PNW,94.0
POOL,260.42
PPG,125.95
PPL,35.13
PRCT,28.93
PRU,102.17
PSA,288.5
PSX,154.69
PTC,151.34
PWR,464.57
PYPL,41.03
QCOM,148.89
QUAD,6.15
RARE,24.69
RCI,37.24
RCKT,3.33
RCL,328.65
REG,74.25
REGN,775.06
RF,30.44
RJF,169.89
RL,354.7
RMD,263.03
RMNI,3.26
ROK,429.84
ROL,63.51
ROP,359.71
ROST,189.27
RSG,218.2
RTX,196.74
RVTY,103.83
SBAC,184.87
SBUX,96.97
SCHW,103.88
SHOP,114.02
SHW,368.91
SJM,108.53
SLB,51.35
SLGN,47.97
SLP,14.82
SLVM,50.77
SMCI,33.76
SMP,43.59
SNA,382.91
SNDX,20.43
SNPS,418.98
SO,90.29
SPB,68.44
SPG,195.59
SPGI,465.51
SPNT,20.29
SPRY,10.14
SRE,86.63
SSTK,19.09
STE,264.27
STLD,198.88
STT,132.03
STX,418.63
STZ,166.68
SW,44.39
SWKS,59.0
SYF,75.22
SYK,360.66
SYY,84.65
T,27.22
TAP,51.31
TBLA,3.74
TCOM,57.39
TDG,1264.79
TDY,629.73
TEAD,0.5868
TECH,68.67
TEL,215.79
TFC,55.11
TGT,114.13
TJX,153.94
TKO,206.53
TME,15.84
TMO,565.22
TNC,81.16
TPL,346.47
TPR,129.92
TRGP,204.44
TRMB,65.04
TROW,97.02
TRV,295.22
TRVG,2.95
TSCO,55.28
TSLA,406.01
TSN,65.0
TT,441.2
TTAN,64.25
TTD,27.27
TTWO,200.76
TWLO,111.85
TX,43.42
TXG,19.06
TXN,222.92
TXO,12.28
TXT,90.73
UAL,109.48
UBER,73.92
UDR,37.61
UHS,206.46
UIS,2.42
ULTA,678.64
UNH,275.92
UNP,249.76
UPS,116.74
UPWK,17.05
URI,848.13
USB,59.42
UTL,51.23
UTZ,10.5
V,329.95
VCEL,36.88
VERA,42.74
VIA,21.31
VICI,28.85
VLO,197.41
VLTO,91.41
VMC,311.49
VRSN,240.97
VRTX,470.52
VST,142.52
VTR,77.73
VTRS,14.36
VZ,47.01
W,90.9
WAB,240.79
WAT,384.33
WBD,27.03
WDAY,170.15
WDC,269.41
WEC,113.33
WELL,185.48
WFC,93.14
WM,226.43
WMB,66.46
WMT,128.0
WSM,215.83
WST,237.05
WY,26.7
WYNN,114.21
XEL,76.2
XOM,147.59
XPO,179.54
XYL,139.74
XYZ,57.43
YUM,159.57
ZBH,88.09
ZM,90.83
ZTS,126.7
