symbol,actual1_T
CWT,44.46
CZR,20.56
D,61.425
DAL,70.435
DAR,47.86
DASH,202.0
DAVA,5.605
DAY,69.86
DBRG,15.435
DD,45.3
DDI,8.57
DDL,3.205
DDOG,119.66
DE,545.005
DECK,113.32
DELL,117.16
DG,148.01
DHI,153.78
DHR,216.55
DIS,104.21
DLR,164.45
DLTR,119.69
DOC,16.455
DOV,211.62
DOW,30.49
DOX,74.02
DPZ,401.11
DRI,205.5
DTE,135.64
DUK,121.66
DUOL,120.28
DVA,134.8
DVN,41.09
DXCM,71.63
EA,201.39
EBAY,92.38
ECL,282.47
ED,107.42
EEFT,67.72
EFX,174.91
EG,329.87
EIX,61.47
EL,116.31
ELV,338.81
EMN,75.91
EMR,152.18
ENOV,21.79
ENPH,37.28
EOG,110.45
EPAM,183.32
EQIX,801.83
EQR,61.785
EQT,55.595
ERIE,280.75
ESS,247.47
ETN,362.4
ETR,97.35
EVH,3.08
EVRG,77.8
EW,82.09
EXE,108.5
EXR,138.055
F,13.71
FANG,162.88
FAST,46.34
FCX,64.655
FDS,222.5
FDX,353.42
FE,46.88
FICO,1328.11
FINV,5.005
FIS,50.93
FITB,52.75
FLOC,22.58
FOXA,70.27
FRT,100.38
FSLR,239.04
FTNT,79.3
FTV,54.32
GD,355.15
GDDY,94.0
GDEV,15.19
GDYN,7.155
GE,309.67
GEHC,78.78
GEN,22.45
GEV,779.96
GILD,143.28
GIS,46.485
GL,143.665
GLW,112.77
GM,85.695
GNRC,173.17
GOOGL,339.71
GPC,142.79
GPCR,83.78
GRMN,201.28
GRND,10.485
GS,938.89
GWW,1154.66
HAL,33.875
HBAN,18.39
HBM,26.255
HCA,499.12
HD,381.11
HLF,16.95
HLT,304.65
HON,230.91
HPE,21.785
HQY,82.12
HRL,24.625
HRTG,26.57
HSIC,73.14
HSY,201.57
HTO,52.7
HUM,193.1
HWM,213.51
IBM,294.33
IDYA,34.23
IFF,70.33
IIIV,20.83
IMCR,32.07
IMVT,25.8
IMXI,15.49
INCY,100.92
INSW,61.02
INTC,49.25
INTU,434.09
INVH,26.17
IP,42.02
IQV,203.65
IRM,88.595
ISRG,478.88
IT,160.04
ITGR,86.04
ITW,279.06
IVZ,26.525
JANX,13.8
JBHT,220.61
JBL,245.66
JCI,124.01
JKHY,166.16
JPM,314.78
KELYA,10.64
KEY,22.32
KEYS,227.15
KHC,23.87
KIM,20.89
KINS,15.17
KKR,103.23
KMB,100.77
KNF,72.855
KO,76.89
KOP,30.28
KR,64.18
KRO,5.89
KVUE,17.57
KVYO,20.145
LDOS,189.79
LEN,112.53
LFST,7.11
LII,508.78
LIN,463.57
LKQ,32.99
LLY,1002.47
LNT,66.53
LNTH,66.0
LOW,274.85
LRCX,230.1
LULU,171.57
LUV,51.18
LVO,4.41
LVS,56.925
LW,46.29
LYB,53.475
LYV,141.325
MA,550.7
MAA,132.16
MANH,135.64
MAR,318.42
MAS,68.065
MATV,12.89
MAX,9.24
MCD,319.42
MCHP,76.66
MCK,850.98
MCO,471.02
MD,20.9
MDB,346.06
MDLZ,59.47
MDT,103.195
MDXG,4.97
META,691.7
MGM,34.175
MHK,124.74
MKC,63.28
MKTX,160.28
MLM,663.35
MMM,155.68
MNKD,6.21
MNST,81.97
MNTN,8.58
MO,64.135
MOH,181.41
MOS,28.31
MPAA,13.32
MPC,187.52
MPWR,1164.83
MRK,115.83
MRNA,42.2
MRVL,75.54
MS,182.9
MSCI,581.07
MSFT,411.21
MSI,409.55
MTB,228.12
MTCH,28.9
MTDR,44.545
MU,419.44
NAVN,10.34
NCLH,22.5
NDAQ,87.71
NDSN,278.17
NEE,88.81
NEM,117.08
NESR,20.85
NFLX,79.94
NI,43.95
NKE,60.94
NMAX,6.59
NOC,704.76
NOW,109.74
NRDS,11.37
NRG,152.125
NSC,298.405
NTAP,95.49
NTRS,149.84
NUE,186.55
NVDA,180.34
NVR,7766.32
NWS,28.84
NWSA,25.01
NX,19.38
NXPI,220.66
O,61.44
OKE,78.275
OMC,67.985
ORCL,154.61
ORLY,97.1
OTIS,87.16
OXY,45.24
PACS,36.79
PANW,166.24
PAR,22.75
PAYC,124.385
PAYX,97.15
PBH,64.45
PCAR,127.9
PCG,15.325
PEG,81.53
PEP,162.85
PFE,25.72
PFG,95.29
PFGC,97.15
PG,155.33
PGR,201.065
PH,964.3
PHM,130.46
PHR,12.785
PKG,224.46
PLD,131.88
PLNT,90.76
PLTR,157.88
PM,176.98
PMTS,13.17
PNC,233.84
PNR,94.74
PNW,93.63
POOL,252.95
PPG,119.53
PPL,35.48
PRCT,29.19
PRU,107.01
PSA,279.56
PSX,148.08
PTC,149.25
PWR,488.65
PYPL,41.7
QCOM,147.18
QUAD,6.21
RARE,24.8
RCI,37.33
RCKT,3.46
RCL,326.26
REG,72.49
REGN,759.18
RF,29.83
RJF,166.17
RL,354.19
RMD,251.41
RMNI,3.35
ROK,430.41
ROL,62.98
ROP,348.82
ROST,191.12
RSG,213.965
RTX,203.5
RVTY,101.1
SBAC,179.65
SBUX,93.04
SCHW,103.71
SHOP,119.29
SHW,359.57
SJM,105.87
SLB,49.76
SLGN,43.77
SLP,15.4
SLVM,47.8
SMCI,29.67
SMP,42.5
SNA,378.43
SNDX,21.25
SNPS,419.14
SO,88.19
SPB,66.96
SPG,189.35
SPGI,468.18
SPNT,20.19
SPRY,10.15
SRE,86.93
SSTK,18.595
STE,261.66
STLD,192.95
STT,130.08
STX,444.45
STZ,160.61
SW,40.89
SWKS,55.93
SYF,73.88
SYK,360.79
SYY,84.63
T,26.825
TAP,49.31
TBLA,3.81
TCOM,60.48
TDG,1301.3
TDY,640.51
TEAD,0.6097
TECH,64.63
TEL,226.35
TFC,54.025
TGT,111.305
TJX,152.03
TKO,203.17
TME,16.41
TMO,569.46
TNC,78.58
TPL,336.335
TPR,127.035
TRGP,203.61
TRMB,64.62
TROW,102.66
TRV,288.22
TRVG,2.91
TSCO,53.47
TSLA,421.96
TSN,64.72
TT,435.31
TTAN,67.51
TTD,27.18
TTWO,212.17
TWLO,109.45
TX,44.175
TXG,19.28
TXN,225.21
TXO,11.985
TXT,88.59
UAL,110.86
UBER,77.88
UDR,36.625
UHS,207.08
UIS,2.56
ULTA,673.39
UNH,284.075
UNP,241.505
UPS,111.85
UPWK,18.25
URI,792.65
USB,58.7
UTL,50.665
UTZ,10.145
V,328.945
VCEL,37.1
VERA,44.67
VIA,20.68
VICI,28.08
VLO,192.31
VLTO,97.41
VMC,310.97
VRSN,243.57
VRTX,465.61
VST,153.03
VTR,77.67
VTRS,13.68
VZ,46.215
W,104.46
WAB,236.14
WAT,378.875
WBD,27.19
WDAY,161.17
WDC,290.24
WEC,112.25
WELL,187.51
WFC,92.325
WM,225.12
WMB,68.51
WMT,127.71
WSM,216.0
WST,231.09
WY,26.675
WYNN,109.27
XEL,75.95
XOM,143.72
XPO,169.63
XYL,138.54
XYZ,56.79
YUM,158.815
ZBH,86.15
ZM,88.73
ZTS,122.425
