symbol,actual1_T
HRL,24.46
HRTG,26.56
HSIC,75.31
HST,18.67
HSY,198.01
HTO,52.51
HUBB,495.59
HUBS,274.06
HUM,187.2
HWM,207.21
IBM,314.73
ICE,173.18
IDXX,639.6
IDYA,34.06
IEX,198.22
IFF,69.75
IIIV,21.99
IMCR,33.04
IMVT,26.08
IMXI,15.51
INCY,102.67
INSW,60.38
INTC,48.81
INTU,487.12
INVH,26.25
IP,40.69
IQV,231.23
IR,88.94
IRM,89.42
ISRG,496.73
IT,202.4
ITGR,85.55
ITW,264.21
IVZ,27.41
J,136.88
JANX,13.99
JBHT,211.71
JBL,243.22
JCI,122.98
JKHY,179.18
JNJ,230.75
JPM,308.14
K,
KDP,27.47
KELYA,11.19
KEY,22.0
KEYS,223.26
KHC,23.5
KIM,20.83
KINS,15.53
KKR,114.36
KLAC,1410.45
KMB,99.5
KMI,29.61
KMX,44.78
KNF,69.16
KO,75.33
KOP,29.69
KR,63.06
KRO,5.47
KVUE,17.38
KVYO,22.56
L,105.78
LDOS,188.04
LEGN,17.15
LEN,108.8
LFST,7.18
LH,270.29
LHX,340.24
LII,495.29
LIN,460.16
LKQ,32.52
LLY,1044.13
LMT,636.0
LNT,65.11
LNTH,66.5
LOW,269.06
LRCX,237.5
LULU,179.08
LUV,49.64
LVO,4.58
LVS,55.64
LW,45.02
LYB,50.25
LYV,143.94
MA,555.37
MAA,132.31
MANH,150.69
MAR,319.29
MAS,66.57
MATV,12.55
MAX,10.08
MCD,318.53
MCHP,78.08
MCK,846.51
MCO,517.05
MD,21.44
MDB,372.68
MDLZ,58.69
MDT,102.71
MDXG,5.09
MET,79.83
META,706.41
MGM,33.49
MHK,120.71
MKC,61.1
MKTX,166.34
MLM,654.33
MMM,153.43
MNKD,6.01
MNST,81.1
MNTN,9.36
MO,62.23
MOH,181.18
MOS,27.27
MPAA,13.09
MPC,176.91
MPWR,1173.22
MRK,113.37
MRNA,42.55
MRVL,78.66
MS,185.1
MSCI,624.75
MSFT,423.37
MSI,403.68
MTB,225.54
MTCH,31.54
MTD,1385.61
MTDR,43.67
MU,437.8
NAVN,10.79
NCLH,23.64
NDAQ,96.81
NDSN,276.91
NEE,86.33
NEM,112.85
NESR,20.56
NFLX,82.76
NI,44.03
NKE,62.18
NMAX,6.56
NOC,685.02
NOW,118.0
NRDS,12.35
NRG,149.11
NSC,291.45
NTAP,97.46
NTRS,151.62
NUE,180.96
NVDA,185.61
NVR,7718.38
NWS,30.88
NWSA,26.77
NX,19.01
NXPI,231.08
O,60.53
ODFL,186.13
OKE,75.32
OMC,76.52
ON,61.53
ORCL,160.06
ORLY,98.01
OTIS,86.15
OXY,43.8
PACS,35.4
PANW,175.42
PAR,24.66
PAYC,133.31
PAYX,102.47
PBH,65.44
PCAR,124.61
PCG,15.08
PEG,80.31
PEP,155.2
PFE,26.66
PFG,96.0
PFGC,94.75
PG,153.19
PGR,203.04
PH,952.0
PHM,127.07
PHR,13.21
PKG,223.72
PLD,129.68
PLNT,91.28
PLTR,147.76
PM,179.94
PMTS,13.38
PNC,227.63
PNR,105.51
PNW,91.7
PODD,256.62
POOL,253.6
PPG,116.46
PPL,35.82
PRCT,29.14
PRU,111.72
PSA,271.81
PSX,142.24
PTC,156.92
PWR,477.77
PYPL,52.33
QCOM,152.62
QUAD,6.29
RARE,24.76
RCI,36.87
RCKT,3.48
RCL,334.05
REAX,3.4
REG,71.98
REGN,755.02
RF,29.12
RJF,167.34
RL,356.54
RMD,254.74
RMNI,3.48
ROK,429.15
ROL,63.51
ROP,372.61
ROST,190.11
RSG,215.73
RTX,201.09
RVTY,107.09
SBAC,181.14
SBUX,91.69
SCHW,105.17
SHOP,132.2
SHW,356.36
SJM,104.79
SLB,48.05
SLGN,43.19
SLNO,42.32
SLP,16.77
SLVM,48.51
SMCI,29.71
SMP,42.3
SNA,371.52
SNDX,21.35
SNPS,457.89
SO,88.19
SOLV,76.91
SPB,65.63
SPG,191.22
SPGI,527.66
SPNT,20.44
SPRY,10.3
SRE,86.22
SSTK,20.03
STE,264.24
STLD,186.55
STT,132.58
STX,432.95
STZ,155.66
SW,41.96
SWK,79.15
SWKS,56.83
SYF,73.52
SYK,368.14
SYY,82.86
T,26.3
TAP,48.43
TBLA,4.07
TCOM,62.01
TDG,1435.52
TDY,613.23
TEAD,0.6503
TECH,65.25
TEL,227.13
TER,249.53
TFC,52.66
TGT,109.53
TJX,150.17
TKO,200.52
TME,16.55
TMO,581.77
TMUS,194.99
TNC,78.19
TOYO,9.07
TPL,336.68
TPR,129.67
TRGP,198.67
TRMB,67.88
TROW,106.65
TRV,285.63
TRVG,2.87
TSCO,52.98
TSLA,421.81
TSN,65.74
TT,425.09
TTAN,74.45
TTD,29.75
TTWO,221.81
TWLO,120.0
TX,42.98
TXG,19.95
TXN,225.01
TXO,11.73
TXT,87.56
TYL,362.88
UAL,107.35
UBER,80.84
UDR,36.75
UHS,201.86
UIS,2.69
ULTA,665.57
UNH,285.59
UNP,235.23
UPS,110.27
UPWK,19.95
URI,778.98
USB,57.36
UTL,50.54
UTZ,10.67
V,333.84
VCEL,36.94
VEEV,203.35
VERA,45.28
VIA,21.51
VICI,27.95
VLO,180.22
VLTO,101.48
VMC,305.92
VRSK,214.15
VRSN,251.0
VRTX,472.01
VST,154.26
VTR,77.41
VTRS,13.68
VZ,44.61
W,104.72
WAB,233.69
WAT,379.31
WAY,26.33
WBD,27.52
WDAY,173.38
WDC,270.23
WEC,109.84
WELL,187.43
WFC,92.27
WM,223.16
WMB,66.34
WMT,124.06
WRB,67.77
WSM,214.03
WST,237.5
WTW,316.61
WY,25.84
WYNN,109.18
XEL,74.5
XOM,138.4
XPO,163.06
XYL,139.88
XYZ,60.4
YUM,156.17
ZBH,86.22
ZM,92.865
ZTS,124.94
